source,notice_id,title,solicitation_number,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,notice_type,base_type,archive_type,naics_code,classification_code,active,ui_link,description,search_name,search_keyword,search_naics,search_ptype,first_seen,last_seen,query_hits
SAM.gov,dc9aea7bef9842de8ceb946545f3e31e,"HOUSING SECTION,NIG",SPE4A726R0622,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-21,2026-05-26T15:00:00-04:00,Sources Sought,Sources Sought,auto15,334511,5855,Yes,https://sam.gov/workspace/contract/opp/dc9aea7bef9842de8ceb946545f3e31e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dc9aea7bef9842de8ceb946545f3e31e,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,dbfde1b8fbda48c787a29a056c83b868,Request for Information: Next-Generation Air Operations Center (AOC) Weapon System,FA8730-FALCONER-NG,,,,"DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.COMMAND, CONTROL, COMMUNICATIONS & BATTLE MANAGEMENT.FA8730  KESSEL RUN AFLCMC/HBBK",2026-05-21,2026-03-20T15:00:00-04:00,Sources Sought,Sources Sought,autocustom,541512,DA01,Yes,https://sam.gov/workspace/contract/opp/dbfde1b8fbda48c787a29a056c83b868/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dbfde1b8fbda48c787a29a056c83b868,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,dbd3228aa0a34eceaa84af212b8ec909,SOURCES SOUGHT NOTICE_Joint Region Marianas_CISSP IT Training_GUAM,N62649_JRM_CISSP_SOURCES_SOUGHT,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC YOKOSUKA.NAVSUP FLT LOG CTR  YOKOSUKA,2026-05-21,2026-05-29T10:00:00+09:00,Sources Sought,Sources Sought,auto15,611420,U012,Yes,https://sam.gov/workspace/contract/opp/dbd3228aa0a34eceaa84af212b8ec909/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dbd3228aa0a34eceaa84af212b8ec909,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d8e2a1776507432d92f078af093222fb,IDS5-AAAS workstations and tablet,1BRG,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.418TH CSB.W6QM MICC-FT CARSON,2026-05-21,2026-05-29T15:00:00-04:00,Sources Sought,Sources Sought,autocustom,541511,7B20,Yes,https://sam.gov/workspace/contract/opp/d8e2a1776507432d92f078af093222fb/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d8e2a1776507432d92f078af093222fb,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d7eaea484d34448788d4b7f3748cd41e,Sources Sought - Property Accountability Support Services at NUWCDIVKPT,N6572626RTBD,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NAVSEALOGCENKYPTDIVNUWC  MECH PA,2026-05-21,2026-06-05T15:00:00-04:00,Sources Sought,Sources Sought,auto15,541330,R706,Yes,https://sam.gov/workspace/contract/opp/d7eaea484d34448788d4b7f3748cd41e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d7eaea484d34448788d4b7f3748cd41e,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d6cdaab844204c96a9ce436d72929ed9,Airfield Damage Repair (ADR) Material Kitting & Logistics,FA8051-26-R-KB01,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AF INSTALLATION & MISSION SUPPORT CENTER.FA8051  772 ESS PKD,2026-05-21,2026-07-24T16:30:00-05:00,Sources Sought,Sources Sought,auto15,327320,5680,Yes,https://sam.gov/workspace/contract/opp/d6cdaab844204c96a9ce436d72929ed9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d6cdaab844204c96a9ce436d72929ed9,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d6bd515cda4e4365a5d9b06e61e7f822,Coos Bay Fuel Upgrades,W9127N26BA026,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST PORTLAND.W071 ENDIST PORTLAND,2026-05-21,2026-05-22T12:00:00-07:00,Sources Sought,Sources Sought,autocustom,237120,Z2NA,Yes,https://sam.gov/workspace/contract/opp/d6bd515cda4e4365a5d9b06e61e7f822/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d6bd515cda4e4365a5d9b06e61e7f822,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d613ad471f814d998a27dd5706a180b1,KC-135 Center Console Refresh (CCR) Revision 2,FA8105_CCR_Rev2,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.MOBILITY AIRCRAFT.FA8105  AFLCMC  WKK,2026-05-21,2026-09-15T16:00:00-05:00,Sources Sought,Sources Sought,autocustom,336413,1680,Yes,https://sam.gov/workspace/contract/opp/d613ad471f814d998a27dd5706a180b1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d613ad471f814d998a27dd5706a180b1,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d58a9a80011147a9a465e2581e2eb074,Intertex Tire Carousel Maintenance,M6700126ZZ0010,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.USMC.MARCORP I&L.MARINE CORPS INSTALLATIONS COMMAND.MCIEAST.COMMANDING GENERAL,2026-05-21,2026-05-29T15:00:00-04:00,Sources Sought,Sources Sought,auto15,811310,J036,Yes,https://sam.gov/workspace/contract/opp/d58a9a80011147a9a465e2581e2eb074/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d58a9a80011147a9a465e2581e2eb074,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d475f033928846d2a8ab53c21f2d2f9f,RFI USAFE-AFAFRICA/A6 Risk Management Framework (RMF) Process Efficiencies,FA564126RXXXX,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.U.S. AIR FORCES IN EUROPE.FA5641  764 ESS PK,2026-05-21,2026-05-27T14:00:00+02:00,Sources Sought,Sources Sought,auto15,541512,DA01,Yes,https://sam.gov/workspace/contract/opp/d475f033928846d2a8ab53c21f2d2f9f/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d475f033928846d2a8ab53c21f2d2f9f,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d2bc056860614e97a112cdad67822953,Commercial Internet,P0000,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.418TH CSB.W6QM MICC-FDO FT HOOD,2026-05-21,2026-06-01T13:00:00-04:00,Sources Sought,Sources Sought,auto15,517111,DG11,Yes,https://sam.gov/workspace/contract/opp/d2bc056860614e97a112cdad67822953/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d2bc056860614e97a112cdad67822953,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,d1b2874dbf2f48e0ab314b16a971a760,Q502--LOCUM - Perfusion Services - 626  POP: Time of Award - 9/30/27 UCD 9/30/2031 MSO-2026-COM-0021 BOC  2579,36C24926R0040,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.249-NETWORK CONTRACT OFFICE 9 (36C249)",2026-05-21,2026-05-22T17:00:00-04:00,Sources Sought,Sources Sought,autocustom,621999,Q502,Yes,https://sam.gov/workspace/contract/opp/d1b2874dbf2f48e0ab314b16a971a760/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d1b2874dbf2f48e0ab314b16a971a760,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,cef69963a38f4060b5422e900ee63da3,"522302,POL,EMG,Repair Robins AFB - Repair POL Operations and Fuel Facilities Building 194",PANNWD26P029893,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST OMAHA.W071 ENDIST OMAHA,2026-05-21,2026-06-04T14:00:00-05:00,Sources Sought,Sources Sought,autocustom,236220,Y1GC,Yes,https://sam.gov/workspace/contract/opp/cef69963a38f4060b5422e900ee63da3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cef69963a38f4060b5422e900ee63da3,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,cc5c24186b9e4a76a508f7d408a19315,Sources Sought for Fourteen (14) digital storage oscilloscopes (DSOs),W911QX26QA085,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG ADELPHI,2026-05-21,2026-05-26T10:30:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/cc5c24186b9e4a76a508f7d408a19315/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cc5c24186b9e4a76a508f7d408a19315,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,ca68740ede7c4f66adb5bfe560959970,Pine Ridge Hospital Roof Replacement,75H70126R00034,,,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.INDIAN HEALTH SERVICE.DIV OF ENGINEERING SVCS - SEATTLE",2026-05-21,2026-05-26T12:00:00-07:00,Sources Sought,Sources Sought,auto15,236220,Y1DA,Yes,https://sam.gov/workspace/contract/opp/ca68740ede7c4f66adb5bfe560959970/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca68740ede7c4f66adb5bfe560959970,NNSA Engineering Services - Sources Sought,NNSA,541330,r,2026-05-22,2026-05-22,NNSA Engineering Services - Sources Sought
SAM.gov,fce4f184e5de49d1b893aa5e6c418d49,DC HIPOT 80KV 10MA,SPRMM126QHC97,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-06-12T16:30:00-04:00,Solicitation,Solicitation,auto15,333998,99,Yes,https://sam.gov/workspace/contract/opp/fce4f184e5de49d1b893aa5e6c418d49/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fce4f184e5de49d1b893aa5e6c418d49,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,fc06a1bb352e4c988f0797913d1849a4,"SHAFT,SHOULDERED",SPRPA126QRB59,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,333613,3040,Yes,https://sam.gov/workspace/contract/opp/fc06a1bb352e4c988f0797913d1849a4/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc06a1bb352e4c988f0797913d1849a4,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,fadd213d7d6741ab9133ffa12dfa4528,"ONE (1) 150 METRIC TON MOBILE BOAT HOIST, NSWCCD, NORFOLK VA",N6247026R0007,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFACSYSCOM ATLANTIC,2026-05-22,2026-07-22T16:00:00-04:00,Solicitation,Solicitation,autocustom,333923,3950,Yes,https://sam.gov/workspace/contract/opp/fadd213d7d6741ab9133ffa12dfa4528/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fadd213d7d6741ab9133ffa12dfa4528,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,f8e98c510fc94aa899d74ff02ea7a9ed,MSHA - Skydio X10 Drone,1605C4-26-N-00006,,,,"LABOR, DEPARTMENT OF.OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION AND MANAGEMENT.DOL - CAS DIVISION 4 PROCUREMENT",2026-05-22,2026-06-01T09:00:00-04:00,Solicitation,Solicitation,autocustom,336411,1550,Yes,https://sam.gov/workspace/contract/opp/f8e98c510fc94aa899d74ff02ea7a9ed/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8e98c510fc94aa899d74ff02ea7a9ed,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,f34513dc3a5a4d3c8cdf4bb6235e34d6,"Roof, Windows and Exterior Doors Replacement – Residential House , Prague 6, Czech Republic",19EZ8026Q0008,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY PRAGUE",2026-05-22,2026-06-20T17:00:00+02:00,Solicitation,Solicitation,autocustom,236118,Z2FZ,Yes,https://sam.gov/workspace/contract/opp/f34513dc3a5a4d3c8cdf4bb6235e34d6/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f34513dc3a5a4d3c8cdf4bb6235e34d6,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,f32d99e26f594e7d8a8164f1644049b5,Request for Whitepapers: AEDC Velocity Alliance - A Multi-Billion Dollar OTA Consortium Opportunity,FA9101-26-9-Velocity_Alliance,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE TEST CENTER.FA9101  AEDC PKP   PROCRMNT BR,2026-05-22,2030-09-30T17:00:00-05:00,Solicitation,Solicitation,auto15,541330,AC13,Yes,https://sam.gov/workspace/contract/opp/f32d99e26f594e7d8a8164f1644049b5/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f32d99e26f594e7d8a8164f1644049b5,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,f2a58c8a751a4c0594a70c5acc0254a1,RESISTOR ASSEMBLY,SPRMM126QGE08,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-07-06T16:30:00-04:00,Solicitation,Solicitation,auto15,334416,5905,Yes,https://sam.gov/workspace/contract/opp/f2a58c8a751a4c0594a70c5acc0254a1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f2a58c8a751a4c0594a70c5acc0254a1,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,ef51d6138ac24ab482d36e534ca9bfab,RFQ# 19PK33-26-Q-7080 Subject Matter Experts for U.S. Speaker  Program,19PK33-26-Q-7080,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY ISLAMABAD",2026-05-22,2026-06-22T15:00:00+05:00,Solicitation,Solicitation,autocustom,611430,R408,Yes,https://sam.gov/workspace/contract/opp/ef51d6138ac24ab482d36e534ca9bfab/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ef51d6138ac24ab482d36e534ca9bfab,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,ee75d1a740de4d08ab7edb2453db60b4,"PUMP,RECIPG",N0010426QSD10,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,333998,99,Yes,https://sam.gov/workspace/contract/opp/ee75d1a740de4d08ab7edb2453db60b4/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ee75d1a740de4d08ab7edb2453db60b4,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,ecd9e0619a8b487a959e8a9fc1824bb6,DSCR B66D Restroom and Conference Room Repairs,SP470326Q0049,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DCSO.DCSO RICHMOND.DCSO RICHMOND DIVISION #1,2026-05-22,2026-06-19T23:59:00-04:00,Solicitation,Presolicitation,auto15,236220,Y1AA,Yes,https://sam.gov/workspace/contract/opp/ecd9e0619a8b487a959e8a9fc1824bb6/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ecd9e0619a8b487a959e8a9fc1824bb6,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,e8f12891d07f40ea8344a27d5fd5661e,"48--VALVE,DIRECTIONAL O",N0038325RC240,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,2026-05-22,2026-06-12T14:00:00-04:00,Solicitation,Solicitation,auto15,332919,4820,Yes,https://sam.gov/workspace/contract/opp/e8f12891d07f40ea8344a27d5fd5661e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e8f12891d07f40ea8344a27d5fd5661e,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,e52db6d6d774491eb12c6c606f007ff1,Combined Joint Logistics Over-the-Shore exercise (2026),W90VN926QA040,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-OO.411TH CSB.0906 AQ CO     DET A CONTRACTI,2026-05-22,2026-05-28T13:00:00-04:00,Solicitation,Solicitation,auto15,561210,W099,Yes,https://sam.gov/workspace/contract/opp/e52db6d6d774491eb12c6c606f007ff1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e52db6d6d774491eb12c6c606f007ff1,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,e047739af1684f3aab475fb53794e020,SWITCH ASSEMBLY,N0010426QYA11,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-22T16:30:00-04:00,Solicitation,Solicitation,auto15,335313,5930,Yes,https://sam.gov/workspace/contract/opp/e047739af1684f3aab475fb53794e020/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e047739af1684f3aab475fb53794e020,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,df90cc090a614f0ab5a292ea3e7d78b2,58--TOWED ARRAY SUBASEM,N0010426QNA04,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-05-29T16:30:00-04:00,Solicitation,Solicitation,auto15,334290,5845,Yes,https://sam.gov/workspace/contract/opp/df90cc090a614f0ab5a292ea3e7d78b2/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=df90cc090a614f0ab5a292ea3e7d78b2,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,de7eaf3d26f34d1d9b40e65ecfa70fa2,"CHLORINATOR, ECG",N0010426QFE25,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-22T16:30:00-04:00,Solicitation,Solicitation,auto15,333998,3655,Yes,https://sam.gov/workspace/contract/opp/de7eaf3d26f34d1d9b40e65ecfa70fa2/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=de7eaf3d26f34d1d9b40e65ecfa70fa2,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,dd431bfa840e4b0da564a940aefabdd5,"ACTUATOR,MECHANICAL",SPRPA126QRC06,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,336413,1680,Yes,https://sam.gov/workspace/contract/opp/dd431bfa840e4b0da564a940aefabdd5/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dd431bfa840e4b0da564a940aefabdd5,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,d26b96913b9c4c00a958c950ea8c960e,"PANEL, OP CONTROL",N0010423QCC52,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-05T16:30:00-04:00,Solicitation,Solicitation,auto15,335999,6210,Yes,https://sam.gov/workspace/contract/opp/d26b96913b9c4c00a958c950ea8c960e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d26b96913b9c4c00a958c950ea8c960e,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,d23c1e1b8de549c5ba8aae49434cdc06,"COUPLING ASSEMBLY,H",SPRPA126QRB71,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,332919,4730,Yes,https://sam.gov/workspace/contract/opp/d23c1e1b8de549c5ba8aae49434cdc06/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d23c1e1b8de549c5ba8aae49434cdc06,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,d2390577aaa145828e07c4512c62cc4c,HOBART CONVEYOR DISHWASHER,N0040626Q0218,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,2026-05-22,2026-05-27T10:00:00-04:00,Solicitation,Solicitation,auto15,333310,7320,Yes,https://sam.gov/workspace/contract/opp/d2390577aaa145828e07c4512c62cc4c/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d2390577aaa145828e07c4512c62cc4c,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,cf079c1189dd4bc69d82ce9dcb55b5a3,"GEARBOX,ACCESSORY D",SPRPA126QRB39,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-01T16:30:00-04:00,Solicitation,Solicitation,auto15,333998,1615,Yes,https://sam.gov/workspace/contract/opp/cf079c1189dd4bc69d82ce9dcb55b5a3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cf079c1189dd4bc69d82ce9dcb55b5a3,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,ce4b87ebf3874a20bc7759cb1125906c,RANGE HOODS AND EXHAUST DUCT PIPES,N6817126QS005,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC SIGONELLA.NAVSUP FLC SIGONELLA NAPLES OFFICE,2026-05-22,2026-06-05T11:00:00+02:00,Solicitation,Solicitation,auto15,335210,7290,Yes,https://sam.gov/workspace/contract/opp/ce4b87ebf3874a20bc7759cb1125906c/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ce4b87ebf3874a20bc7759cb1125906c,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,cc2e679d323540a08d1a92a3471a00f1,"58 - Towed Array, Sonar",SPRMM1-26-Q-KD10,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,2026-05-22,2026-06-02T16:30:00-04:00,Solicitation,Solicitation,auto15,334111,5845,Yes,https://sam.gov/workspace/contract/opp/cc2e679d323540a08d1a92a3471a00f1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cc2e679d323540a08d1a92a3471a00f1,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
SAM.gov,cbd419666bba4df78b9fd4265e16714e,"Solicitation, Positive Lock, Assembly, NSN: 5342-01-588-5961",W912CH26Q0018,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-DTA.W6QK ACC- DTA,2026-05-22,2026-06-04T17:00:00-04:00,Solicitation,Solicitation,autocustom,332999,5342,Yes,https://sam.gov/workspace/contract/opp/cbd419666bba4df78b9fd4265e16714e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cbd419666bba4df78b9fd4265e16714e,NNSA Engineering Services - Solicitation,NNSA,541330,o,2026-05-22,2026-05-22,NNSA Engineering Services - Solicitation
