source,notice_id,title,solicitation_number,department,sub_tier,office,full_parent_path_name,posted_date,response_deadline,notice_type,base_type,archive_type,naics_code,classification_code,active,ui_link,description,search_name,search_keyword,search_naics,search_ptype,first_seen,last_seen,query_hits
SAM.gov,c984c4180da54d728c550039fb25ba5d,"VALVE,SAFETY RELIEF",N0010426QZB41,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,2026-05-22,2026-06-22T16:30:00-04:00,Solicitation,Solicitation,auto15,332919,4820,Yes,https://sam.gov/workspace/contract/opp/c984c4180da54d728c550039fb25ba5d/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c984c4180da54d728c550039fb25ba5d,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation
SAM.gov,86406bc6e1dc4a8789ef1790236d21ad,WBAMC Patient Transfer Chairs,PANHCA-26-P-0000-030795,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,2026-05-22,2026-06-02T10:00:00-06:00,Sources Sought,Sources Sought,auto15,339113,6515,Yes,https://sam.gov/workspace/contract/opp/86406bc6e1dc4a8789ef1790236d21ad/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=86406bc6e1dc4a8789ef1790236d21ad,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,2fe629c760f741af8090289e05745767,WBAMC Reverse Osmosis Water Purification Systems,PANHCA-26-P-0000-030785,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY MEDICAL COMMAND.US ARMY HEALTH CONTRACTING ACTIVITY.W40M MRC0 WEST,2026-05-22,2026-06-02T10:00:00-06:00,Sources Sought,Sources Sought,auto15,333310,6515,Yes,https://sam.gov/workspace/contract/opp/2fe629c760f741af8090289e05745767/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=2fe629c760f741af8090289e05745767,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,1fe62e9148574e6d97003948de7b65e9,"X1AA--Sanford, ME Vet Center New Lease Market Research",36C24126Q0456,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.241-NETWORK CONTRACT OFFICE 01 (36C241)",2026-05-22,2026-05-28T16:00:00-04:00,Sources Sought,Sources Sought,autocustom,531120,X1AA,Yes,https://sam.gov/workspace/contract/opp/1fe62e9148574e6d97003948de7b65e9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=1fe62e9148574e6d97003948de7b65e9,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,ac0af3fb45174d0b9f56cc16554b01ff,YOKE SUB-ASSEMBLY,SPRPA126QRB74,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION PHILADELPHIA.DLA AVIATION AT PHILADELPHIA, PA",2026-05-22,2026-06-08T16:30:00-04:00,Solicitation,Solicitation,auto15,336413,1680,Yes,https://sam.gov/workspace/contract/opp/ac0af3fb45174d0b9f56cc16554b01ff/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ac0af3fb45174d0b9f56cc16554b01ff,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE A-E - Solicitation | DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation
SAM.gov,99fd52b1477c40b0a125e850809c420a,Z--Lowell National Historical Park - Security Upgrade,140P4326R0009,,,,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.NER SERVICES MABO (43000)",2026-05-22,2026-06-24T12:00:00-04:00,Solicitation,Solicitation,auto15,238210,Z2JZ,Yes,https://sam.gov/workspace/contract/opp/99fd52b1477c40b0a125e850809c420a/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=99fd52b1477c40b0a125e850809c420a,DOE A-E - Solicitation,architect engineer,541330,o,2026-05-22,2026-05-22,DOE A-E - Solicitation
SAM.gov,b0fb635ce3bc4c669f6d4b0e7e8fef7a,Z1DA--NRM-CONST | 528A7-19-720 | Repair SPS Deficiencies,36C24226B0029,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.242-NETWORK CONTRACT OFFICE 02 (36C242)",2026-05-22,2026-05-29T14:00:00-04:00,Solicitation,Solicitation,autocustom,236220,Z1DA,Yes,https://sam.gov/workspace/contract/opp/b0fb635ce3bc4c669f6d4b0e7e8fef7a/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=b0fb635ce3bc4c669f6d4b0e7e8fef7a,DOE Environmental Consulting - Solicitation,Department of Energy,541620,o,2026-05-22,2026-05-22,DOE Environmental Consulting - Solicitation | NNSA Engineering Services - Solicitation
SAM.gov,ff94b4f2d1a7418088d855feec8c50d9,(RFI): Multispectral Screening Obscuration Modules (SOM),W911SR-26-R-MSOM,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-21,2026-05-29T17:30:00-04:00,Sources Sought,Sources Sought,auto15,332993,1040,Yes,https://sam.gov/workspace/contract/opp/ff94b4f2d1a7418088d855feec8c50d9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff94b4f2d1a7418088d855feec8c50d9,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,cef69963a38f4060b5422e900ee63da3,"522302,POL,EMG,Repair Robins AFB - Repair POL Operations and Fuel Facilities Building 194",PANNWD26P029893,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST OMAHA.W071 ENDIST OMAHA,2026-05-21,2026-06-04T14:00:00-05:00,Sources Sought,Sources Sought,autocustom,236220,Y1GC,Yes,https://sam.gov/workspace/contract/opp/cef69963a38f4060b5422e900ee63da3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=cef69963a38f4060b5422e900ee63da3,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,f84ad3a35a46438a80a0b02c80f269c3,6515--554 (C) 36C259-26-AP-3094| Borescope Kits (VA-26-00069652),36C25926Q0490,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 19 (36C259)",2026-05-21,2026-06-01T14:00:00-06:00,Sources Sought,Sources Sought,autocustom,339112,6515,Yes,https://sam.gov/workspace/contract/opp/f84ad3a35a46438a80a0b02c80f269c3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f84ad3a35a46438a80a0b02c80f269c3,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,f5600b15bb184416a727110fe4a8cd3e,6515--Xenon Headlight and Light Source,36C24526Q0558,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.245-NETWORK CONTRACT OFFICE 5 (36C245)",2026-05-21,2026-06-02T09:00:00-04:00,Sources Sought,Sources Sought,autocustom,339112,6515,Yes,https://sam.gov/workspace/contract/opp/f5600b15bb184416a727110fe4a8cd3e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5600b15bb184416a727110fe4a8cd3e,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,fb1f1c20ea964462b28487622988fce7,APRIVA Mobile Endpoint Security Architecture Virtual Private Network Follow-on Sole Source,842674756,,,,DEPT OF DEFENSE.DEFENSE INFORMATION SYSTEMS AGENCY (DISA).IT CONTRACTING DIVISION - PL84,2026-05-21,2026-05-29T09:00:00-04:00,Sources Sought,Sources Sought,auto15,541511,DA10,Yes,https://sam.gov/workspace/contract/opp/fb1f1c20ea964462b28487622988fce7/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb1f1c20ea964462b28487622988fce7,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,d6cdaab844204c96a9ce436d72929ed9,Airfield Damage Repair (ADR) Material Kitting & Logistics,FA8051-26-R-KB01,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AF INSTALLATION & MISSION SUPPORT CENTER.FA8051  772 ESS PKD,2026-05-21,2026-07-24T16:30:00-05:00,Sources Sought,Sources Sought,auto15,327320,5680,Yes,https://sam.gov/workspace/contract/opp/d6cdaab844204c96a9ce436d72929ed9/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d6cdaab844204c96a9ce436d72929ed9,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,fea45288d7f34271866c5127b86aa318,Bonneville PIT Detection ITS Shield Spare Parts,W9127N26QA093,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST PORTLAND.W071 ENDIST PORTLAND,2026-05-21,2026-06-05T22:00:00-07:00,Sources Sought,Sources Sought,auto15,326199,9330,Yes,https://sam.gov/workspace/contract/opp/fea45288d7f34271866c5127b86aa318/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fea45288d7f34271866c5127b86aa318,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,efb1928580dc4cd38a1121036628d0e3,Cloth LTC,SPE1C126RTBD1,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.TROOP SUPPORT CLOTHING & TEXTILE.DLA TROOP SUPPORT,2026-05-21,2026-06-22T15:00:00-04:00,Sources Sought,Sources Sought,auto15,313310,8305,Yes,https://sam.gov/workspace/contract/opp/efb1928580dc4cd38a1121036628d0e3/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=efb1928580dc4cd38a1121036628d0e3,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,d2bc056860614e97a112cdad67822953,Commercial Internet,P0000,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.418TH CSB.W6QM MICC-FDO FT HOOD,2026-05-21,2026-06-01T13:00:00-04:00,Sources Sought,Sources Sought,auto15,517111,DG11,Yes,https://sam.gov/workspace/contract/opp/d2bc056860614e97a112cdad67822953/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d2bc056860614e97a112cdad67822953,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,d6bd515cda4e4365a5d9b06e61e7f822,Coos Bay Fuel Upgrades,W9127N26BA026,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST PORTLAND.W071 ENDIST PORTLAND,2026-05-21,2026-05-22T12:00:00-07:00,Sources Sought,Sources Sought,autocustom,237120,Z2NA,Yes,https://sam.gov/workspace/contract/opp/d6bd515cda4e4365a5d9b06e61e7f822/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d6bd515cda4e4365a5d9b06e61e7f822,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,df932ef4991e4ef4a6359bf32e3b817d,DOMESTIC OFFICE FURNITURE & SERVICES BPAS,19AQMM2026DOSFURNITURE,,,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.ACQUISITIONS - AQM MOMENTUM",2026-05-21,2026-05-29T17:00:00-04:00,Sources Sought,Sources Sought,auto15,33721,7110,Yes,https://sam.gov/workspace/contract/opp/df932ef4991e4ef4a6359bf32e3b817d/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=df932ef4991e4ef4a6359bf32e3b817d,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,ed7e043dad2043e782220fe884e402dc,"FAN, VANEAXIAL",SPRRA2-26-Q-0044,,,,"DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AVIATION HUNTSVILLE.DLA AVIATION AT HUNTSVILLE, AL",2026-05-21,2026-05-26T13:25:00-05:00,Sources Sought,Sources Sought,auto15,333413,4140,Yes,https://sam.gov/workspace/contract/opp/ed7e043dad2043e782220fe884e402dc/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ed7e043dad2043e782220fe884e402dc,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,ff6e9d58486542879c12695a2fdf9595,Financial Reporting System,023102,,,,THE LEGISLATIVE BRANCH.UNITED STATES CAPITOL POLICE.US CAPITOL POLICE - OFFICE OF ACQUISITION MANAGEMENT,2026-05-21,2026-06-08T14:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/ff6e9d58486542879c12695a2fdf9595/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ff6e9d58486542879c12695a2fdf9595,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,e5e31cbeb3b749fa8d5adfc7325bffcd,G004--FY27: Emergency Residential Services| Orlando,36C24827Q0001,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.248-NETWORK CONTRACT OFFICE 8 (36C248)",2026-05-21,2026-05-28T12:00:00-04:00,Sources Sought,Sources Sought,autocustom,624221,G004,Yes,https://sam.gov/workspace/contract/opp/e5e31cbeb3b749fa8d5adfc7325bffcd/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e5e31cbeb3b749fa8d5adfc7325bffcd,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,e980490565f2421cb537695f1bd46200,Gillem Exp Forensic Ops Support,W91249-0012416108,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.FDO EUSTIS.W6QM MICC-FT GORDON,2026-05-21,2026-06-04T10:00:00-04:00,Sources Sought,Sources Sought,auto15,541519,R799,Yes,https://sam.gov/workspace/contract/opp/e980490565f2421cb537695f1bd46200/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e980490565f2421cb537695f1bd46200,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,dc9aea7bef9842de8ceb946545f3e31e,"HOUSING SECTION,NIG",SPE4A726R0622,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,2026-05-21,2026-05-26T15:00:00-04:00,Sources Sought,Sources Sought,auto15,334511,5855,Yes,https://sam.gov/workspace/contract/opp/dc9aea7bef9842de8ceb946545f3e31e/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dc9aea7bef9842de8ceb946545f3e31e,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,d8e2a1776507432d92f078af093222fb,IDS5-AAAS workstations and tablet,1BRG,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.418TH CSB.W6QM MICC-FT CARSON,2026-05-21,2026-05-29T15:00:00-04:00,Sources Sought,Sources Sought,autocustom,541511,7B20,Yes,https://sam.gov/workspace/contract/opp/d8e2a1776507432d92f078af093222fb/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d8e2a1776507432d92f078af093222fb,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,f4bae570d9ff410e85288eeeab4c3dfa,Industrial Floor Scrubber,W50S6S26RFI0003,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO AZ.USPFO AZ PROCUREMENT.W7MV USPFO ACTIVITY AZANG 162,2026-05-21,2026-05-28T18:00:00-04:00,Sources Sought,Sources Sought,auto15,811310,J039,Yes,https://sam.gov/workspace/contract/opp/f4bae570d9ff410e85288eeeab4c3dfa/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4bae570d9ff410e85288eeeab4c3dfa,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,f5c9dc6ab4cd43db859fda3b1d9bc5d1,Industry/Stakeholder Engagement Forum (I/SEF),W91CRB_ISEF26,,,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC-APG.W6QK ACC-APG,2026-05-21,2026-07-10T16:00:00-04:00,Sources Sought,Sources Sought,auto15,,,Yes,https://sam.gov/workspace/contract/opp/f5c9dc6ab4cd43db859fda3b1d9bc5d1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5c9dc6ab4cd43db859fda3b1d9bc5d1,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,d58a9a80011147a9a465e2581e2eb074,Intertex Tire Carousel Maintenance,M6700126ZZ0010,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.USMC.MARCORP I&L.MARINE CORPS INSTALLATIONS COMMAND.MCIEAST.COMMANDING GENERAL,2026-05-21,2026-05-29T15:00:00-04:00,Sources Sought,Sources Sought,auto15,811310,J036,Yes,https://sam.gov/workspace/contract/opp/d58a9a80011147a9a465e2581e2eb074/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d58a9a80011147a9a465e2581e2eb074,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,d613ad471f814d998a27dd5706a180b1,KC-135 Center Console Refresh (CCR) Revision 2,FA8105_CCR_Rev2,,,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.MOBILITY AIRCRAFT.FA8105  AFLCMC  WKK,2026-05-21,2026-09-15T16:00:00-05:00,Sources Sought,Sources Sought,autocustom,336413,1680,Yes,https://sam.gov/workspace/contract/opp/d613ad471f814d998a27dd5706a180b1/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d613ad471f814d998a27dd5706a180b1,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,f5d7441eefbb423bbdd9cadbf725f8fc,"LIFE PRESERVER, VEST",7015892448,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA LAND.DLA LAND COLUMBUS.DLA LAND AND MARITIME,2026-05-21,2026-05-21T15:00:00-04:00,Sources Sought,Sources Sought,auto15,339113,4220,Yes,https://sam.gov/workspace/contract/opp/f5d7441eefbb423bbdd9cadbf725f8fc/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5d7441eefbb423bbdd9cadbf725f8fc,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,e238b7e0cae545f290a8202861a47c47,MARKET SURVEY/CAPABILITY ASSESSMENT FOR AIRCRAFT FLEET SATELLITE INTERNET & 5G SERVICES; SATCOM DIRECT SUBSCRIPTION SERVICES FOR FAA AIRCRAFT.,6973GH-26-R-00143,,,,"TRANSPORTATION, DEPARTMENT OF.FEDERAL AVIATION ADMINISTRATION.6973GH FRANCHISE ACQUISITION SVCS",2026-05-21,2026-05-29T17:00:00-05:00,Sources Sought,Sources Sought,auto15,334220,,Yes,https://sam.gov/workspace/contract/opp/e238b7e0cae545f290a8202861a47c47/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e238b7e0cae545f290a8202861a47c47,DOE Environmental Consulting - Sources Sought,Department of Energy,541620,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,f4ca9b78592a43ceb62ea84032adec45,Magnesium RFI - Warstopper,SP8000_Magnesium_RFI,,,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DCSO COLUMBUS DIVISION #3,2026-05-21,2026-07-17T15:00:00-04:00,Sources Sought,Sources Sought,auto15,336413,1510,Yes,https://sam.gov/workspace/contract/opp/f4ca9b78592a43ceb62ea84032adec45/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f4ca9b78592a43ceb62ea84032adec45,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,f1376562261b430dbfa0ad9d53d3b281,NSWC IHD Professional Facility Support Service,N0017426RFPREQ1020111,,,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC INDIAN HEAD DIVISION,2026-05-21,2026-06-04T14:00:00-04:00,Sources Sought,Sources Sought,auto15,541330,R425,Yes,https://sam.gov/workspace/contract/opp/f1376562261b430dbfa0ad9d53d3b281/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f1376562261b430dbfa0ad9d53d3b281,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
SAM.gov,ca68740ede7c4f66adb5bfe560959970,Pine Ridge Hospital Roof Replacement,75H70126R00034,,,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.INDIAN HEALTH SERVICE.DIV OF ENGINEERING SVCS - SEATTLE",2026-05-21,2026-05-26T12:00:00-07:00,Sources Sought,Sources Sought,auto15,236220,Y1DA,Yes,https://sam.gov/workspace/contract/opp/ca68740ede7c4f66adb5bfe560959970/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca68740ede7c4f66adb5bfe560959970,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,d1b2874dbf2f48e0ab314b16a971a760,Q502--LOCUM - Perfusion Services - 626  POP: Time of Award - 9/30/27 UCD 9/30/2031 MSO-2026-COM-0021 BOC  2579,36C24926R0040,,,,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.249-NETWORK CONTRACT OFFICE 9 (36C249)",2026-05-21,2026-05-22T17:00:00-04:00,Sources Sought,Sources Sought,autocustom,621999,Q502,Yes,https://sam.gov/workspace/contract/opp/d1b2874dbf2f48e0ab314b16a971a760/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d1b2874dbf2f48e0ab314b16a971a760,NNSA A-E - Sources Sought,architect engineer,541330,r,2026-05-22,2026-05-22,NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought
SAM.gov,e92559aadc3e4e5e9ca2b0542e1f28f7,"R--Appraisal Services in/near Valdez, Alaska",140D0426Q0510,,,,"INTERIOR, DEPARTMENT OF THE.DEPARTMENTAL OFFICES.IBC ACQ SVCS DIRECTORATE (00004)",2026-05-21,2026-05-26T15:00:00-04:00,Sources Sought,Sources Sought,auto15,531320,R411,Yes,https://sam.gov/workspace/contract/opp/e92559aadc3e4e5e9ca2b0542e1f28f7/view,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e92559aadc3e4e5e9ca2b0542e1f28f7,Hanford Engineering Services,Hanford,541330,r,2026-05-22,2026-05-22,DOE Environmental Consulting - Sources Sought | Hanford Engineering Services | NNSA A-E - Sources Sought | NNSA Engineering Services - Sources Sought | Oak Ridge Engineering Services | Savannah River Engineering Services | Y-12 Engineering Services
